uid,traj_id,start_time,end_time,node_sequence,time_sequence
174,11,04:29:37,12:49:37,"[6, 129, 21, 6, 127, 0, 242, 0, 21]","[""04:29:37"", ""04:47:15"", ""07:36:26"", ""08:12:09"", ""08:45:34"", ""09:20:14"", ""10:26:34"", ""11:50:11"", ""12:49:37""]"
174,12,06:31:13,10:33:27,"[127, 0, 20, 4, 224, 21]","[""06:31:13"", ""07:42:42"", ""08:43:42"", ""08:58:45"", ""09:41:18"", ""10:33:27""]"
174,13,11:43:14,12:58:28,"[0, 18, 21]","[""11:43:14"", ""12:01:12"", ""12:58:28""]"
174,17,07:40:09,08:10:41,"[243, 244]","[""07:40:09"", ""08:10:41""]"
174,21,04:29:12,05:05:49,"[6, 21]","[""04:29:12"", ""05:05:49""]"
174,24,12:42:37,13:23:07,"[153, 21]","[""12:42:37"", ""13:23:07""]"
174,25,04:38:38,13:31:31,"[21, 78, 83, 4, 83]","[""04:38:38"", ""09:49:09"", ""10:04:29"", ""13:16:30"", ""13:31:31""]"
174,28,09:25:51,12:01:28,"[21, 159]","[""09:25:51"", ""12:01:28""]"
174,30,08:53:43,09:40:35,"[0, 21]","[""08:53:43"", ""09:40:35""]"
174,32,04:57:59,05:13:23,"[21, 6]","[""04:57:59"", ""05:13:23""]"
174,34,06:01:14,07:19:17,"[6, 4, 127, 4, 6]","[""06:01:14"", ""06:16:23"", ""06:31:37"", ""07:04:14"", ""07:19:17""]"
174,37,01:06:39,12:47:36,"[244, 243]","[""01:06:39"", ""12:47:36""]"
174,39,10:58:44,11:13:51,"[21, 4]","[""10:58:44"", ""11:13:51""]"
174,42,07:47:12,08:26:50,"[21, 18, 0]","[""07:47:12"", ""08:11:43"", ""08:26:50""]"
174,43,09:39:56,15:53:42,"[0, 18, 171, 78, 171]","[""09:39:56"", ""09:55:15"", ""10:10:17"", ""11:53:41"", ""15:53:42""]"
174,45,04:31:17,07:10:03,"[21, 83, 4, 78, 21]","[""04:31:17"", ""04:46:35"", ""05:31:50"", ""06:49:46"", ""07:10:03""]"
174,47,06:43:08,13:07:24,"[245, 78, 220, 41, 78]","[""06:43:08"", ""11:01:52"", ""11:43:01"", ""12:52:10"", ""13:07:24""]"
174,50,08:10:56,08:41:23,"[21, 6, 8]","[""08:10:56"", ""08:26:18"", ""08:41:23""]"
174,51,00:33:33,14:42:53,"[159, 21, 0, 18, 6, 21, 83, 4, 153]","[""00:33:33"", ""06:40:19"", ""07:10:44"", ""08:03:41"", ""08:18:53"", ""08:34:04"", ""12:38:06"", ""14:17:51"", ""14:42:53""]"
174,52,00:11:28,00:35:07,"[21, 78]","[""00:11:28"", ""00:35:07""]"
174,53,09:25:48,09:51:27,"[83, 118]","[""09:25:48"", ""09:51:27""]"
174,54,00:31:28,06:57:31,"[21, 159, 21]","[""00:31:28"", ""06:35:16"", ""06:57:31""]"
174,55,00:33:52,15:01:55,"[21, 159, 21, 245, 21]","[""00:33:52"", ""06:37:50"", ""07:08:18"", ""14:46:55"", ""15:01:55""]"
174,58,00:25:34,06:04:59,"[21, 159]","[""00:25:34"", ""06:04:59""]"
174,60,00:24:25,06:39:33,"[21, 245]","[""00:24:25"", ""06:39:33""]"
174,61,11:02:03,11:17:07,"[78, 83]","[""11:02:03"", ""11:17:07""]"
174,62,05:34:05,11:08:50,"[21, 4, 0, 20, 21]","[""05:34:05"", ""08:01:46"", ""10:38:22"", ""10:53:26"", ""11:08:50""]"
174,63,04:00:12,13:03:04,"[6, 4, 6, 21, 4]","[""04:00:12"", ""04:25:38"", ""05:01:57"", ""09:47:58"", ""13:03:04""]"
174,65,03:03:31,03:38:16,"[21, 153, 21]","[""03:03:31"", ""03:23:13"", ""03:38:16""]"
174,68,02:49:08,04:48:34,"[175, 21]","[""02:49:08"", ""04:48:34""]"
179,1,12:09:04,13:24:05,"[0, 214]","[""12:09:04"", ""13:24:05""]"
179,2,08:21:36,10:17:06,"[214, 26, 0]","[""08:21:36"", ""10:02:06"", ""10:17:06""]"
179,4,03:34:36,04:21:08,"[214, 164, 0]","[""03:34:36"", ""04:06:08"", ""04:21:08""]"
179,5,01:28:29,03:15:09,"[214, 90, 126, 34]","[""01:28:29"", ""01:58:29"", ""02:29:03"", ""03:15:09""]"
179,6,12:18:59,13:03:59,"[0, 107, 164, 214]","[""12:18:59"", ""12:33:59"", ""12:48:59"", ""13:03:59""]"
179,7,01:53:36,05:19:00,"[214, 212, 12, 44, 34]","[""01:53:36"", ""02:09:16"", ""02:39:16"", ""03:09:16"", ""05:19:00""]"
179,8,11:49:59,12:50:47,"[3, 0, 214]","[""11:49:59"", ""12:04:59"", ""12:50:47""]"
179,10,02:14:06,07:32:02,"[214, 0, 20, 4, 83]","[""02:14:06"", ""05:39:05"", ""05:54:05"", ""06:38:41"", ""07:32:02""]"
179,11,12:51:17,13:51:17,"[34, 0, 11, 164, 214]","[""12:51:17"", ""13:06:17"", ""13:21:17"", ""13:36:17"", ""13:51:17""]"
179,12,01:47:05,03:23:55,"[214, 212, 94, 126, 33]","[""01:47:05"", ""02:07:37"", ""02:23:27"", ""02:53:27"", ""03:23:55""]"
179,14,09:06:54,10:14:32,"[214, 210, 214]","[""09:06:54"", ""09:36:54"", ""10:14:32""]"
179,16,08:58:05,13:25:13,"[214, 212, 85, 20, 0]","[""08:58:05"", ""09:14:39"", ""09:44:39"", ""09:59:39"", ""13:25:13""]"
179,17,01:09:35,01:57:19,"[214, 164, 0]","[""01:09:35"", ""01:41:03"", ""01:57:19""]"
179,18,09:59:00,13:00:19,"[48, 34, 3, 0, 11, 164, 214]","[""09:59:00"", ""11:27:22"", ""11:57:23"", ""12:12:23"", ""12:27:23"", ""12:45:19"", ""13:00:19""]"
179,19,04:33:35,13:03:07,"[214, 0, 214]","[""04:33:35"", ""05:50:27"", ""13:03:07""]"
179,20,07:36:16,09:38:31,"[211, 214]","[""07:36:16"", ""09:38:31""]"
179,21,04:39:53,12:39:43,"[214, 0, 3, 0, 215, 214]","[""04:39:53"", ""05:25:07"", ""11:39:43"", ""11:54:43"", ""12:24:43"", ""12:39:43""]"
179,22,00:52:07,01:53:26,"[216, 99, 0]","[""00:52:07"", ""01:38:26"", ""01:53:26""]"
179,23,14:04:29,14:49:29,"[0, 99, 214]","[""14:04:29"", ""14:19:29"", ""14:49:29""]"
179,24,10:28:35,13:05:53,"[0, 215, 214]","[""10:28:35"", ""12:50:23"", ""13:05:53""]"
179,25,15:15:53,02:30:11,"[0, 34, 0]","[""15:15:53"", ""15:45:54"", ""02:30:11""]"
179,27,03:22:24,12:31:09,"[214, 164, 0, 3, 0, 214]","[""03:22:24"", ""03:52:26"", ""04:09:16"", ""11:29:37"", ""11:44:37"", ""12:31:09""]"
179,28,02:06:59,02:22:00,"[34, 0]","[""02:06:59"", ""02:22:00""]"
179,29,08:38:28,12:28:36,"[0, 6, 0]","[""08:38:28"", ""10:08:55"", ""12:28:36""]"
179,30,03:11:24,16:05:27,"[214, 215, 214, 216, 214, 212, 214, 0, 246, 34]","[""03:11:24"", ""03:27:26"", ""04:11:17"", ""04:29:14"", ""04:44:14"", ""06:54:19"", ""10:18:58"", ""12:22:10"", ""15:26:18"", ""16:05:27""]"
179,31,02:02:53,10:20:07,"[22, 8, 210, 214, 212, 108, 4, 214]","[""02:02:53"", ""02:18:57"", ""03:03:57"", ""03:35:23"", ""05:23:06"", ""05:53:06"", ""06:08:06"", ""10:20:07""]"
179,32,01:42:28,11:07:32,"[214, 164, 0, 34, 0, 164, 214]","[""01:42:28"", ""02:13:25"", ""02:29:41"", ""07:51:23"", ""08:06:23"", ""10:52:32"", ""11:07:32""]"
179,33,02:21:04,03:36:41,"[214, 0, 218]","[""02:21:04"", ""03:06:41"", ""03:36:41""]"
179,34,10:34:05,10:49:05,"[164, 214]","[""10:34:05"", ""10:49:05""]"
179,36,10:12:06,11:13:34,"[33, 0, 164, 214]","[""10:12:06"", ""10:27:06"", ""10:58:34"", ""11:13:34""]"
179,39,11:11:54,11:42:28,"[0, 214]","[""11:11:54"", ""11:42:28""]"
179,40,01:20:30,02:08:16,"[214, 164, 0]","[""01:20:30"", ""01:52:48"", ""02:08:16""]"
179,41,09:48:06,11:19:12,"[0, 15, 207, 164, 214]","[""09:48:06"", ""10:34:12"", ""10:49:12"", ""11:04:12"", ""11:19:12""]"
179,42,02:02:30,02:48:07,"[214, 164, 0]","[""02:02:30"", ""02:32:31"", ""02:48:07""]"
179,43,09:38:53,09:58:57,"[0, 164]","[""09:38:53"", ""09:58:57""]"
179,44,10:01:07,10:16:07,"[164, 214]","[""10:01:07"", ""10:16:07""]"
179,45,01:52:34,02:52:41,"[214, 0, 34]","[""01:52:34"", ""02:37:41"", ""02:52:41""]"
179,46,08:14:06,11:24:41,"[33, 20, 41, 93, 0, 164]","[""08:14:06"", ""08:44:06"", ""08:59:06"", ""09:41:30"", ""10:53:42"", ""11:24:41""]"
179,49,11:15:00,12:15:34,"[19, 34, 0, 215]","[""11:15:00"", ""11:30:34"", ""11:45:34"", ""12:15:34""]"
179,50,01:26:00,02:00:44,"[214, 0]","[""01:26:00"", ""02:00:44""]"
179,51,12:24:35,13:14:52,"[18, 0, 164, 214]","[""12:24:35"", ""12:40:07"", ""12:59:51"", ""13:14:52""]"
179,52,02:01:06,03:48:21,"[211, 33]","[""02:01:06"", ""03:48:21""]"
179,53,10:35:29,11:12:05,"[0, 215]","[""10:35:29"", ""11:12:05""]"
179,54,01:23:24,02:00:22,"[214, 164, 0]","[""01:23:24"", ""01:38:24"", ""02:00:22""]"
179,56,01:45:05,05:16:53,"[214, 7, 4]","[""01:45:05"", ""02:45:05"", ""05:16:53""]"
179,57,11:37:52,11:52:53,"[0, 99]","[""11:37:52"", ""11:52:53""]"
179,58,01:23:36,02:08:37,"[214, 165, 0]","[""01:23:36"", ""01:53:37"", ""02:08:37""]"
179,60,12:45:19,13:45:20,"[0, 164, 215]","[""12:45:19"", ""13:30:20"", ""13:45:20""]"
179,61,01:35:23,12:40:11,"[214, 215, 0, 16, 33, 34, 0, 164, 214]","[""01:35:23"", ""01:50:55"", ""02:37:05"", ""04:29:59"", ""05:07:57"", ""05:22:57"", ""10:49:06"", ""12:25:11"", ""12:40:11""]"
179,62,02:30:54,07:19:42,"[214, 212, 94, 85, 126, 3, 0, 20, 4, 20, 0]","[""02:30:54"", ""02:46:56"", ""03:02:58"", ""03:17:58"", ""03:32:58"", ""03:58:54"", ""05:16:52"", ""06:34:42"", ""06:49:42"", ""07:04:42"", ""07:19:42""]"
179,63,09:23:36,13:56:20,"[67, 8, 0, 164]","[""09:23:36"", ""10:10:44"", ""13:23:35"", ""13:56:20""]"
179,64,01:45:30,02:20:42,"[214, 164]","[""01:45:30"", ""02:20:42""]"
179,65,12:03:29,12:40:59,"[222, 164, 214]","[""12:03:29"", ""12:25:59"", ""12:40:59""]"
179,66,01:57:05,03:31:29,"[214, 212, 67, 108, 128, 15]","[""01:57:05"", ""02:15:35"", ""02:31:29"", ""03:01:29"", ""03:16:29"", ""03:31:29""]"
179,67,11:13:13,13:53:57,"[0, 164, 0, 34]","[""11:13:13"", ""12:51:58"", ""13:38:57"", ""13:53:57""]"
179,68,07:06:54,07:41:27,"[39, 164, 215]","[""07:06:54"", ""07:26:26"", ""07:41:27""]"
179,70,03:19:21,07:09:56,"[164, 39, 30, 40, 0, 164, 214]","[""03:19:21"", ""03:34:21"", ""05:53:24"", ""06:23:24"", ""06:39:56"", ""06:54:56"", ""07:09:56""]"
179,71,02:58:37,07:16:58,"[27, 6, 4, 0, 34]","[""02:58:37"", ""05:34:00"", ""06:44:56"", ""07:01:58"", ""07:16:58""]"
