frequency,traj_ids,source,avg_start_hour,time_entropy,peak_period,path_length,spatial_length,center_x,center_y,spatial_entropy,path,poi_types,dominant_poi,poi_entropy
7,"[[1, 13], [179, 21], [179, 27], [5, 18], [5, 27], [5, 71], [96, 12]]","[""NDTTT""]",9.95,2.807,night,12,0.249,116.326345,39.992756,2.0,"[3, 0, 3, 0, 3, 0, 3, 0, 3, 0, 3, 0]","[""科教文化服务""]",科教文化服务,0.0
5,"[[104, 102], [104, 6], [174, 34], [174, 63], [38, 32]]","[""NDTTJ"", ""NDTTT""]",11.99,2.322,night,3,0.016,116.308384,39.981173,1.837,"[4, 6, 4]","[""商务住宅"", ""购物服务""]",购物服务,0.918
5,"[[104, 102], [104, 6], [174, 34], [174, 63], [38, 32]]","[""NDTTJ"", ""NDTTT""]",11.99,2.322,night,4,0.024,116.309037,39.979987,2.0,"[4, 6, 4, 6]","[""商务住宅"", ""购物服务""]",购物服务,1.0
5,"[[104, 102], [104, 6], [174, 34], [174, 63], [38, 32]]","[""NDTTJ"", ""NDTTT""]",11.99,2.322,night,5,0.033,116.308645,39.980699,1.942,"[4, 6, 4, 6, 4]","[""商务住宅"", ""购物服务""]",购物服务,0.971
5,"[[104, 102], [104, 6], [174, 34], [174, 63], [38, 32]]","[""NDTTJ"", ""NDTTT""]",11.99,2.322,night,6,0.041,116.309037,39.979987,2.0,"[4, 6, 4, 6, 4, 6]","[""商务住宅"", ""购物服务""]",购物服务,1.0
5,"[[104, 102], [104, 6], [174, 34], [174, 63], [38, 32]]","[""NDTTJ"", ""NDTTT""]",11.99,2.322,night,7,0.049,116.308757,39.980495,1.97,"[4, 6, 4, 6, 4, 6, 4]","[""商务住宅"", ""购物服务""]",购物服务,0.985
5,"[[104, 102], [104, 6], [174, 34], [174, 63], [38, 32]]","[""NDTTJ"", ""NDTTT""]",11.99,2.322,night,8,0.057,116.309037,39.979987,2.0,"[4, 6, 4, 6, 4, 6, 4, 6]","[""商务住宅"", ""购物服务""]",购物服务,1.0
5,"[[104, 102], [104, 6], [174, 34], [174, 63], [38, 32]]","[""NDTTT""]",11.99,2.322,night,9,0.065,116.30882,39.980382,1.982,"[4, 6, 4, 6, 4, 6, 4, 6, 4]","[""商务住宅"", ""购物服务""]",购物服务,0.991
5,"[[104, 102], [104, 6], [174, 34], [174, 63], [38, 32]]","[""NDTTT""]",11.99,2.322,night,10,0.073,116.309037,39.979987,2.0,"[4, 6, 4, 6, 4, 6, 4, 6, 4, 6]","[""商务住宅"", ""购物服务""]",购物服务,1.0
5,"[[104, 102], [104, 6], [174, 34], [174, 63], [38, 32]]","[""NDTTT""]",11.99,2.322,night,11,0.081,116.308859,39.98031,1.988,"[4, 6, 4, 6, 4, 6, 4, 6, 4, 6, 4]","[""商务住宅"", ""购物服务""]",购物服务,0.994
5,"[[104, 102], [104, 6], [174, 34], [174, 63], [38, 32]]","[""NDTTT""]",11.99,2.322,night,12,0.089,116.309037,39.979987,2.0,"[4, 6, 4, 6, 4, 6, 4, 6, 4, 6, 4, 6]","[""商务住宅"", ""购物服务""]",购物服务,1.0
4,"[[179, 62], [38, 32], [52, 49], [96, 94]]","[""NDTTJ"", ""NDTTT""]",8.6,1.5,night,3,0.012,116.307819,39.985423,1.837,"[4, 20, 4]","[""科教文化服务"", ""购物服务""]",购物服务,0.918
4,"[[179, 62], [38, 32], [52, 49], [96, 94]]","[""NDTTJ"", ""NDTTT""]",8.6,1.5,night,4,0.018,116.30819,39.986362,2.0,"[4, 20, 4, 20]","[""科教文化服务"", ""购物服务""]",购物服务,1.0
4,"[[179, 62], [38, 32], [52, 49], [96, 94]]","[""NDTTJ"", ""NDTTT""]",8.6,1.5,night,5,0.024,116.307967,39.985799,1.942,"[4, 20, 4, 20, 4]","[""科教文化服务"", ""购物服务""]",购物服务,0.971
4,"[[179, 62], [38, 32], [52, 49], [96, 94]]","[""NDTTJ"", ""NDTTT""]",8.6,1.5,night,6,0.03,116.30819,39.986362,2.0,"[4, 20, 4, 20, 4, 20]","[""科教文化服务"", ""购物服务""]",购物服务,1.0
4,"[[179, 62], [38, 32], [52, 49], [96, 94]]","[""NDTTJ"", ""NDTTT""]",8.6,1.5,night,7,0.036,116.308031,39.98596,1.97,"[4, 20, 4, 20, 4, 20, 4]","[""科教文化服务"", ""购物服务""]",购物服务,0.985
4,"[[179, 62], [38, 32], [52, 49], [96, 94]]","[""NDTTJ"", ""NDTTT""]",8.6,1.5,night,8,0.042,116.30819,39.986362,2.0,"[4, 20, 4, 20, 4, 20, 4, 20]","[""科教文化服务"", ""购物服务""]",购物服务,1.0
4,"[[179, 62], [38, 32], [52, 49], [96, 94]]","[""NDTTT""]",8.6,1.5,night,9,0.048,116.308067,39.986049,1.982,"[4, 20, 4, 20, 4, 20, 4, 20, 4]","[""科教文化服务"", ""购物服务""]",购物服务,0.991
4,"[[179, 62], [38, 32], [52, 49], [96, 94]]","[""NDTTT""]",8.6,1.5,night,10,0.055,116.30819,39.986362,2.0,"[4, 20, 4, 20, 4, 20, 4, 20, 4, 20]","[""科教文化服务"", ""购物服务""]",购物服务,1.0
4,"[[179, 62], [38, 32], [52, 49], [96, 94]]","[""NDTTT""]",8.6,1.5,night,11,0.061,116.308089,39.986106,1.988,"[4, 20, 4, 20, 4, 20, 4, 20, 4, 20, 4]","[""科教文化服务"", ""购物服务""]",购物服务,0.994
4,"[[179, 62], [38, 32], [52, 49], [96, 94]]","[""NDTTT""]",8.6,1.5,night,12,0.067,116.30819,39.986362,2.0,"[4, 20, 4, 20, 4, 20, 4, 20, 4, 20, 4, 20]","[""科教文化服务"", ""购物服务""]",购物服务,1.0
4,"[[174, 6], [38, 28], [38, 35], [52, 57]]","[""NDTTJ"", ""NDTTT""]",7.22,1.5,night,3,0.03,116.307092,39.978599,0.918,"[4, 21, 4]","[""购物服务"", ""餐饮服务""]",购物服务,0.918
4,"[[174, 6], [38, 28], [38, 35], [52, 57]]","[""NDTTJ"", ""NDTTT""]",7.22,1.5,night,4,0.045,116.307099,39.976126,1.0,"[4, 21, 4, 21]","[""购物服务"", ""餐饮服务""]",购物服务,1.0
4,"[[174, 6], [38, 28], [38, 35], [52, 57]]","[""NDTTJ"", ""NDTTT""]",7.22,1.5,night,5,0.059,116.307095,39.97761,0.971,"[4, 21, 4, 21, 4]","[""购物服务"", ""餐饮服务""]",购物服务,0.971
4,"[[174, 6], [38, 28], [38, 35], [52, 57]]","[""NDTTJ"", ""NDTTT""]",7.22,1.5,night,6,0.074,116.307099,39.976126,1.0,"[4, 21, 4, 21, 4, 21]","[""购物服务"", ""餐饮服务""]",购物服务,1.0
4,"[[174, 6], [38, 28], [38, 35], [52, 57]]","[""NDTTJ"", ""NDTTT""]",7.22,1.5,night,7,0.089,116.307096,39.977186,0.985,"[4, 21, 4, 21, 4, 21, 4]","[""购物服务"", ""餐饮服务""]",购物服务,0.985
4,"[[174, 6], [38, 28], [38, 35], [52, 57]]","[""NDTTJ"", ""NDTTT""]",7.22,1.5,night,8,0.104,116.307099,39.976126,1.0,"[4, 21, 4, 21, 4, 21, 4, 21]","[""购物服务"", ""餐饮服务""]",购物服务,1.0
4,"[[174, 6], [38, 28], [38, 35], [52, 57]]","[""NDTTT""]",7.22,1.5,night,9,0.119,116.307097,39.97695,0.991,"[4, 21, 4, 21, 4, 21, 4, 21, 4]","[""购物服务"", ""餐饮服务""]",购物服务,0.991
4,"[[174, 6], [38, 28], [38, 35], [52, 57]]","[""NDTTT""]",7.22,1.5,night,10,0.134,116.307099,39.976126,1.0,"[4, 21, 4, 21, 4, 21, 4, 21, 4, 21]","[""购物服务"", ""餐饮服务""]",购物服务,1.0
4,"[[174, 6], [38, 28], [38, 35], [52, 57]]","[""NDTTT""]",7.22,1.5,night,11,0.148,116.307097,39.9768,0.994,"[4, 21, 4, 21, 4, 21, 4, 21, 4, 21, 4]","[""购物服务"", ""餐饮服务""]",购物服务,0.994
4,"[[174, 6], [38, 28], [38, 35], [52, 57]]","[""NDTTT""]",7.22,1.5,night,12,0.163,116.307099,39.976126,1.0,"[4, 21, 4, 21, 4, 21, 4, 21, 4, 21, 4, 21]","[""购物服务"", ""餐饮服务""]",购物服务,1.0
6,"[[38, 28], [38, 33], [38, 37], [38, 7], [38, 77], [44, 67]]","[""NDTTJ"", ""NDTTT"", ""TTHS""]",7.22,2.585,night,3,0.023,116.308399,39.976227,2.503,"[4, 21, 6]","[""商务住宅"", ""购物服务"", ""餐饮服务""]",购物服务,1.585
4,"[[38, 33], [38, 37], [38, 7], [38, 77]]","[""NDTTJ"", ""NDTTT""]",8.9,2.0,night,4,0.032,116.308068,39.978056,2.311,"[4, 21, 6, 4]","[""商务住宅"", ""购物服务"", ""餐饮服务""]",购物服务,1.5
4,"[[38, 33], [38, 37], [38, 7], [38, 77]]","[""NDTTJ"", ""NDTTT""]",8.9,2.0,night,5,0.046,116.307879,39.976186,2.244,"[4, 21, 6, 4, 21]","[""商务住宅"", ""购物服务"", ""餐饮服务""]",购物服务,1.522
4,"[[38, 33], [38, 37], [38, 7], [38, 77]]","[""NDTTJ"", ""NDTTT""]",8.9,2.0,night,6,0.055,116.308399,39.976227,2.503,"[4, 21, 6, 4, 21, 6]","[""商务住宅"", ""购物服务"", ""餐饮服务""]",购物服务,1.585
4,"[[38, 33], [38, 37], [38, 7], [38, 77]]","[""NDTTJ"", ""NDTTT""]",8.9,2.0,night,7,0.063,116.30821,39.977272,2.42,"[4, 21, 6, 4, 21, 6, 4]","[""商务住宅"", ""购物服务"", ""餐饮服务""]",购物服务,1.557
4,"[[38, 33], [38, 37], [38, 7], [38, 77]]","[""NDTTJ"", ""NDTTT""]",8.9,2.0,night,8,0.078,116.308074,39.976201,2.373,"[4, 21, 6, 4, 21, 6, 4, 21]","[""商务住宅"", ""购物服务"", ""餐饮服务""]",购物服务,1.561
4,"[[38, 33], [38, 37], [38, 7], [38, 77]]","[""NDTTT""]",8.9,2.0,night,9,0.087,116.308399,39.976227,2.503,"[4, 21, 6, 4, 21, 6, 4, 21, 6]","[""商务住宅"", ""购物服务"", ""餐饮服务""]",购物服务,1.585
4,"[[38, 33], [38, 37], [38, 7], [38, 77]]","[""NDTTT""]",8.9,2.0,night,10,0.095,116.308267,39.976958,2.452,"[4, 21, 6, 4, 21, 6, 4, 21, 6, 4]","[""商务住宅"", ""购物服务"", ""餐饮服务""]",购物服务,1.571
4,"[[38, 33], [38, 37], [38, 7], [38, 77]]","[""NDTTT""]",8.9,2.0,night,11,0.11,116.308163,39.976208,2.418,"[4, 21, 6, 4, 21, 6, 4, 21, 6, 4, 21]","[""商务住宅"", ""购物服务"", ""餐饮服务""]",购物服务,1.573
4,"[[38, 33], [38, 37], [38, 7], [38, 77]]","[""NDTTT""]",8.9,2.0,night,12,0.118,116.308399,39.976227,2.503,"[4, 21, 6, 4, 21, 6, 4, 21, 6, 4, 21, 6]","[""商务住宅"", ""购物服务"", ""餐饮服务""]",购物服务,1.585
4,"[[104, 11], [104, 28], [104, 57], [104, 73]]","[""NDTTJ"", ""NDTTT"", ""TTHS""]",19.04,0.811,evening_peak,3,0.014,116.301578,39.986245,2.503,"[4, 41, 175]","[""交通设施服务"", ""科教文化服务"", ""购物服务""]",购物服务,1.585
4,"[[52, 18], [52, 37], [52, 43], [52, 57]]","[""NDTTJ"", ""NDTTT"", ""TTHS""]",11.58,2.0,night,3,0.045,116.334802,39.984751,3.17,"[4, 69, 25]","[""商务住宅"", ""科教文化服务"", ""购物服务""]",购物服务,1.585
5,"[[35, 12], [35, 55], [67, 5], [67, 54], [71, 57]]","[""NDTTJ"", ""NDTTT"", ""TTHS""]",13.7,1.922,night,3,0.037,116.313403,39.981131,3.17,"[4, 83, 0]","[""商务住宅"", ""科教文化服务"", ""购物服务""]",购物服务,1.585
4,"[[104, 16], [174, 25], [52, 93], [67, 5]]","[""NDTTJ"", ""NDTTT""]",11.66,2.0,afternoon,3,0.016,116.305421,39.981499,1.837,"[4, 83, 4]","[""商务住宅"", ""购物服务""]",购物服务,0.918
4,"[[104, 16], [174, 25], [52, 93], [67, 5]]","[""NDTTJ"", ""NDTTT""]",11.66,2.0,afternoon,4,0.024,116.304593,39.980475,2.0,"[4, 83, 4, 83]","[""商务住宅"", ""购物服务""]",购物服务,1.0
4,"[[104, 16], [174, 25], [52, 93], [67, 5]]","[""NDTTJ"", ""NDTTT""]",11.66,2.0,afternoon,5,0.032,116.30509,39.981089,1.942,"[4, 83, 4, 83, 4]","[""商务住宅"", ""购物服务""]",购物服务,0.971
4,"[[104, 16], [174, 25], [52, 93], [67, 5]]","[""NDTTJ"", ""NDTTT""]",11.66,2.0,afternoon,6,0.039,116.304593,39.980475,2.0,"[4, 83, 4, 83, 4, 83]","[""商务住宅"", ""购物服务""]",购物服务,1.0
4,"[[104, 16], [174, 25], [52, 93], [67, 5]]","[""NDTTJ"", ""NDTTT""]",11.66,2.0,afternoon,7,0.047,116.304948,39.980914,1.97,"[4, 83, 4, 83, 4, 83, 4]","[""商务住宅"", ""购物服务""]",购物服务,0.985
4,"[[104, 16], [174, 25], [52, 93], [67, 5]]","[""NDTTJ"", ""NDTTT""]",11.66,2.0,afternoon,8,0.055,116.304593,39.980475,2.0,"[4, 83, 4, 83, 4, 83, 4, 83]","[""商务住宅"", ""购物服务""]",购物服务,1.0
4,"[[104, 16], [174, 25], [52, 93], [67, 5]]","[""NDTTT""]",11.66,2.0,afternoon,9,0.063,116.304869,39.980816,1.982,"[4, 83, 4, 83, 4, 83, 4, 83, 4]","[""商务住宅"", ""购物服务""]",购物服务,0.991
4,"[[104, 16], [174, 25], [52, 93], [67, 5]]","[""NDTTT""]",11.66,2.0,afternoon,10,0.071,116.304593,39.980475,2.0,"[4, 83, 4, 83, 4, 83, 4, 83, 4, 83]","[""商务住宅"", ""购物服务""]",购物服务,1.0
4,"[[104, 16], [174, 25], [52, 93], [67, 5]]","[""NDTTT""]",11.66,2.0,afternoon,11,0.079,116.304819,39.980754,1.988,"[4, 83, 4, 83, 4, 83, 4, 83, 4, 83, 4]","[""商务住宅"", ""购物服务""]",购物服务,0.994
4,"[[104, 16], [174, 25], [52, 93], [67, 5]]","[""NDTTT""]",11.66,2.0,afternoon,12,0.087,116.304593,39.980475,2.0,"[4, 83, 4, 83, 4, 83, 4, 83, 4, 83, 4, 83]","[""商务住宅"", ""购物服务""]",购物服务,1.0
5,"[[104, 102], [104, 6], [174, 34], [174, 63], [38, 32]]","[""NDTTJ"", ""NDTTT""]",11.99,2.322,night,3,0.016,116.309691,39.9788,1.837,"[6, 4, 6]","[""商务住宅"", ""购物服务""]",商务住宅,0.918
5,"[[104, 102], [104, 6], [174, 34], [174, 63], [38, 32]]","[""NDTTJ"", ""NDTTT""]",11.99,2.322,night,4,0.024,116.309037,39.979987,2.0,"[6, 4, 6, 4]","[""商务住宅"", ""购物服务""]",商务住宅,1.0
5,"[[104, 102], [104, 6], [174, 34], [174, 63], [38, 32]]","[""NDTTJ"", ""NDTTT""]",11.99,2.322,night,5,0.033,116.30943,39.979275,1.942,"[6, 4, 6, 4, 6]","[""商务住宅"", ""购物服务""]",商务住宅,0.971
5,"[[104, 102], [104, 6], [174, 34], [174, 63], [38, 32]]","[""NDTTJ"", ""NDTTT""]",11.99,2.322,night,6,0.041,116.309037,39.979987,2.0,"[6, 4, 6, 4, 6, 4]","[""商务住宅"", ""购物服务""]",商务住宅,1.0
5,"[[104, 102], [104, 6], [174, 34], [174, 63], [38, 32]]","[""NDTTJ"", ""NDTTT""]",11.99,2.322,night,7,0.049,116.309318,39.979478,1.97,"[6, 4, 6, 4, 6, 4, 6]","[""商务住宅"", ""购物服务""]",商务住宅,0.985
5,"[[104, 102], [104, 6], [174, 34], [174, 63], [38, 32]]","[""NDTTJ"", ""NDTTT""]",11.99,2.322,night,8,0.057,116.309037,39.979987,2.0,"[6, 4, 6, 4, 6, 4, 6, 4]","[""商务住宅"", ""购物服务""]",商务住宅,1.0
5,"[[104, 102], [104, 6], [174, 34], [174, 63], [38, 32]]","[""NDTTT""]",11.99,2.322,night,9,0.065,116.309255,39.979591,1.982,"[6, 4, 6, 4, 6, 4, 6, 4, 6]","[""商务住宅"", ""购物服务""]",商务住宅,0.991
5,"[[104, 102], [104, 6], [174, 34], [174, 63], [38, 32]]","[""NDTTT""]",11.99,2.322,night,10,0.073,116.309037,39.979987,2.0,"[6, 4, 6, 4, 6, 4, 6, 4, 6, 4]","[""商务住宅"", ""购物服务""]",商务住宅,1.0
5,"[[104, 102], [104, 6], [174, 34], [174, 63], [38, 32]]","[""NDTTT""]",11.99,2.322,night,11,0.081,116.309216,39.979663,1.988,"[6, 4, 6, 4, 6, 4, 6, 4, 6, 4, 6]","[""商务住宅"", ""购物服务""]",商务住宅,0.994
5,"[[104, 102], [104, 6], [174, 34], [174, 63], [38, 32]]","[""NDTTT""]",11.99,2.322,night,12,0.089,116.309037,39.979987,2.0,"[6, 4, 6, 4, 6, 4, 6, 4, 6, 4, 6, 4]","[""商务住宅"", ""购物服务""]",商务住宅,1.0
4,"[[38, 33], [38, 37], [38, 7], [38, 77]]","[""NDTTJ"", ""NDTTT"", ""TTHS""]",8.9,2.0,night,3,0.023,116.308399,39.976227,2.503,"[6, 4, 21]","[""商务住宅"", ""购物服务"", ""餐饮服务""]",商务住宅,1.585
4,"[[38, 33], [38, 37], [38, 7], [38, 77]]","[""NDTTJ"", ""NDTTT""]",8.9,2.0,night,4,0.032,116.309049,39.976277,2.5,"[6, 4, 21, 6]","[""商务住宅"", ""购物服务"", ""餐饮服务""]",商务住宅,1.5
4,"[[38, 33], [38, 37], [38, 7], [38, 77]]","[""NDTTJ"", ""NDTTT""]",8.9,2.0,night,5,0.04,116.308654,39.977731,2.493,"[6, 4, 21, 6, 4]","[""商务住宅"", ""购物服务"", ""餐饮服务""]",商务住宅,1.522
4,"[[38, 33], [38, 37], [38, 7], [38, 77]]","[""NDTTJ"", ""NDTTT""]",8.9,2.0,night,6,0.055,116.308399,39.976227,2.503,"[6, 4, 21, 6, 4, 21]","[""商务住宅"", ""购物服务"", ""餐饮服务""]",商务住宅,1.585
4,"[[38, 33], [38, 37], [38, 7], [38, 77]]","[""NDTTJ"", ""NDTTT""]",8.9,2.0,night,7,0.063,116.30877,39.976255,2.542,"[6, 4, 21, 6, 4, 21, 6]","[""商务住宅"", ""购物服务"", ""餐饮服务""]",商务住宅,1.557
4,"[[38, 33], [38, 37], [38, 7], [38, 77]]","[""NDTTJ"", ""NDTTT""]",8.9,2.0,night,8,0.071,116.308559,39.977167,2.516,"[6, 4, 21, 6, 4, 21, 6, 4]","[""商务住宅"", ""购物服务"", ""餐饮服务""]",商务住宅,1.561
4,"[[38, 33], [38, 37], [38, 7], [38, 77]]","[""NDTTT""]",8.9,2.0,night,9,0.086,116.308399,39.976227,2.503,"[6, 4, 21, 6, 4, 21, 6, 4, 21]","[""商务住宅"", ""购物服务"", ""餐饮服务""]",商务住宅,1.585
4,"[[38, 33], [38, 37], [38, 7], [38, 77]]","[""NDTTT""]",8.9,2.0,night,10,0.095,116.308659,39.976247,2.542,"[6, 4, 21, 6, 4, 21, 6, 4, 21, 6]","[""商务住宅"", ""购物服务"", ""餐饮服务""]",商务住宅,1.571
4,"[[38, 33], [38, 37], [38, 7], [38, 77]]","[""NDTTT""]",8.9,2.0,night,11,0.103,116.308515,39.97691,2.518,"[6, 4, 21, 6, 4, 21, 6, 4, 21, 6, 4]","[""商务住宅"", ""购物服务"", ""餐饮服务""]",商务住宅,1.573
4,"[[38, 33], [38, 37], [38, 7], [38, 77]]","[""NDTTT""]",8.9,2.0,night,12,0.118,116.308399,39.976227,2.503,"[6, 4, 21, 6, 4, 21, 6, 4, 21, 6, 4, 21]","[""商务住宅"", ""购物服务"", ""餐饮服务""]",商务住宅,1.585
7,"[[35, 30], [35, 63], [35, 69], [35, 71], [67, 47], [74, 37], [74, 68]]","[""NDTTJ"", ""NDTTT"", ""TTHS""]",16.46,1.842,night,3,0.038,116.314711,39.978759,3.17,"[6, 83, 0]","[""商务住宅"", ""科教文化服务""]",商务住宅,0.918
4,"[[35, 30], [35, 63], [35, 69], [35, 71]]","[""NDTTJ"", ""NDTTT"", ""TTHS""]",21.3,0.811,night,4,0.048,116.31633,39.979492,3.5,"[6, 83, 0, 115]","[""商务住宅"", ""科教文化服务""]",商务住宅,0.811
4,"[[35, 30], [35, 63], [35, 69], [35, 71]]","[""NDTTJ"", ""NDTTT""]",21.3,0.811,night,5,0.058,116.319269,39.980082,3.293,"[6, 83, 0, 115, 0]","[""商务住宅"", ""科教文化服务""]",商务住宅,0.971
4,"[[35, 30], [35, 63], [35, 69], [35, 71]]","[""NDTTJ"", ""NDTTT""]",21.3,0.811,night,6,0.068,116.319588,39.980351,3.17,"[6, 83, 0, 115, 0, 115]","[""商务住宅"", ""科教文化服务""]",商务住宅,0.918
4,"[[35, 30], [35, 63], [35, 69], [35, 71]]","[""NDTTJ"", ""NDTTT""]",21.3,0.811,night,7,0.078,116.321222,39.98065,2.991,"[6, 83, 0, 115, 0, 115, 0]","[""商务住宅"", ""科教文化服务""]",商务住宅,0.985
4,"[[35, 30], [35, 63], [35, 69], [35, 71]]","[""NDTTJ"", ""NDTTT""]",21.3,0.811,night,8,0.088,116.321218,39.98078,2.873,"[6, 83, 0, 115, 0, 115, 0, 115]","[""商务住宅"", ""科教文化服务""]",商务住宅,0.954
4,"[[35, 30], [35, 63], [35, 69], [35, 71]]","[""NDTTT""]",21.3,0.811,night,9,0.097,116.322307,39.980965,2.739,"[6, 83, 0, 115, 0, 115, 0, 115, 0]","[""商务住宅"", ""科教文化服务""]",商务住宅,0.991
4,"[[35, 30], [35, 63], [35, 69], [35, 71]]","[""NDTTT""]",21.3,0.811,night,10,0.107,116.322195,39.981037,2.644,"[6, 83, 0, 115, 0, 115, 0, 115, 0, 115]","[""商务住宅"", ""科教文化服务""]",商务住宅,0.971
4,"[[35, 30], [35, 63], [35, 69], [35, 71]]","[""NDTTT""]",21.3,0.811,night,11,0.117,116.322998,39.981165,2.543,"[6, 83, 0, 115, 0, 115, 0, 115, 0, 115, 0]","[""商务住宅"", ""科教文化服务""]",商务住宅,0.994
4,"[[35, 30], [35, 63], [35, 69], [35, 71]]","[""NDTTT""]",21.3,0.811,night,12,0.127,116.322847,39.981209,2.467,"[6, 83, 0, 115, 0, 115, 0, 115, 0, 115, 0, 115]","[""商务住宅"", ""科教文化服务""]",商务住宅,0.98
4,"[[35, 22], [35, 57], [35, 70], [74, 36]]","[""NDTTJ"", ""NDTTT"", ""TTHS""]",18.15,1.5,night,3,0.046,116.317314,39.978278,3.17,"[18, 83, 0]","[""商务住宅"", ""科教文化服务""]",商务住宅,0.918
4,"[[179, 62], [19, 45], [78, 2], [96, 94]]","[""NDTTJ"", ""NDTTT""]",7.95,1.5,night,3,0.045,116.316544,39.986933,1.837,"[20, 0, 20]","[""科教文化服务""]",科教文化服务,0.0
4,"[[179, 62], [19, 45], [78, 2], [96, 94]]","[""NDTTJ"", ""NDTTT""]",7.95,1.5,night,4,0.068,116.320164,39.985811,2.0,"[20, 0, 20, 0]","[""科教文化服务""]",科教文化服务,0.0
4,"[[179, 62], [19, 45], [78, 2], [96, 94]]","[""NDTTJ"", ""NDTTT""]",7.95,1.5,night,5,0.091,116.317992,39.986484,1.942,"[20, 0, 20, 0, 20]","[""科教文化服务""]",科教文化服务,0.0
4,"[[179, 62], [19, 45], [78, 2], [96, 94]]","[""NDTTJ"", ""NDTTT""]",7.95,1.5,night,6,0.114,116.320164,39.985811,2.0,"[20, 0, 20, 0, 20, 0]","[""科教文化服务""]",科教文化服务,0.0
4,"[[179, 62], [19, 45], [78, 2], [96, 94]]","[""NDTTJ"", ""NDTTT""]",7.95,1.5,night,7,0.136,116.318613,39.986292,1.97,"[20, 0, 20, 0, 20, 0, 20]","[""科教文化服务""]",科教文化服务,0.0
4,"[[179, 62], [19, 45], [78, 2], [96, 94]]","[""NDTTJ"", ""NDTTT""]",7.95,1.5,night,8,0.159,116.320164,39.985811,2.0,"[20, 0, 20, 0, 20, 0, 20, 0]","[""科教文化服务""]",科教文化服务,0.0
4,"[[179, 62], [19, 45], [78, 2], [96, 94]]","[""NDTTT""]",7.95,1.5,night,9,0.182,116.318957,39.986185,1.982,"[20, 0, 20, 0, 20, 0, 20, 0, 20]","[""科教文化服务""]",科教文化服务,0.0
4,"[[179, 62], [19, 45], [78, 2], [96, 94]]","[""NDTTT""]",7.95,1.5,night,10,0.205,116.320164,39.985811,2.0,"[20, 0, 20, 0, 20, 0, 20, 0, 20, 0]","[""科教文化服务""]",科教文化服务,0.0
4,"[[179, 62], [19, 45], [78, 2], [96, 94]]","[""NDTTT""]",7.95,1.5,night,11,0.227,116.319177,39.986117,1.988,"[20, 0, 20, 0, 20, 0, 20, 0, 20, 0, 20]","[""科教文化服务""]",科教文化服务,0.0
4,"[[179, 62], [19, 45], [78, 2], [96, 94]]","[""NDTTT""]",7.95,1.5,night,12,0.25,116.320164,39.985811,2.0,"[20, 0, 20, 0, 20, 0, 20, 0, 20, 0, 20, 0]","[""科教文化服务""]",科教文化服务,0.0
4,"[[179, 62], [38, 32], [52, 49], [96, 94]]","[""NDTTJ"", ""NDTTT""]",8.6,1.5,night,3,0.012,116.308562,39.987301,1.837,"[20, 4, 20]","[""科教文化服务"", ""购物服务""]",科教文化服务,0.918
4,"[[179, 62], [38, 32], [52, 49], [96, 94]]","[""NDTTJ"", ""NDTTT""]",8.6,1.5,night,4,0.018,116.30819,39.986362,2.0,"[20, 4, 20, 4]","[""科教文化服务"", ""购物服务""]",科教文化服务,1.0
4,"[[179, 62], [38, 32], [52, 49], [96, 94]]","[""NDTTJ"", ""NDTTT""]",8.6,1.5,night,5,0.024,116.308413,39.986925,1.942,"[20, 4, 20, 4, 20]","[""科教文化服务"", ""购物服务""]",科教文化服务,0.971
4,"[[179, 62], [38, 32], [52, 49], [96, 94]]","[""NDTTJ"", ""NDTTT""]",8.6,1.5,night,6,0.03,116.30819,39.986362,2.0,"[20, 4, 20, 4, 20, 4]","[""科教文化服务"", ""购物服务""]",科教文化服务,1.0
4,"[[179, 62], [38, 32], [52, 49], [96, 94]]","[""NDTTJ"", ""NDTTT""]",8.6,1.5,night,7,0.036,116.308349,39.986764,1.97,"[20, 4, 20, 4, 20, 4, 20]","[""科教文化服务"", ""购物服务""]",科教文化服务,0.985
4,"[[179, 62], [38, 32], [52, 49], [96, 94]]","[""NDTTJ"", ""NDTTT""]",8.6,1.5,night,8,0.042,116.30819,39.986362,2.0,"[20, 4, 20, 4, 20, 4, 20, 4]","[""科教文化服务"", ""购物服务""]",科教文化服务,1.0
4,"[[179, 62], [38, 32], [52, 49], [96, 94]]","[""NDTTT""]",8.6,1.5,night,9,0.048,116.308314,39.986675,1.982,"[20, 4, 20, 4, 20, 4, 20, 4, 20]","[""科教文化服务"", ""购物服务""]",科教文化服务,0.991
4,"[[179, 62], [38, 32], [52, 49], [96, 94]]","[""NDTTT""]",8.6,1.5,night,10,0.055,116.30819,39.986362,2.0,"[20, 4, 20, 4, 20, 4, 20, 4, 20, 4]","[""科教文化服务"", ""购物服务""]",科教文化服务,1.0
4,"[[179, 62], [38, 32], [52, 49], [96, 94]]","[""NDTTT""]",8.6,1.5,night,11,0.061,116.308292,39.986618,1.988,"[20, 4, 20, 4, 20, 4, 20, 4, 20, 4, 20]","[""科教文化服务"", ""购物服务""]",科教文化服务,0.994
4,"[[179, 62], [38, 32], [52, 49], [96, 94]]","[""NDTTT""]",8.6,1.5,night,12,0.067,116.30819,39.986362,2.0,"[20, 4, 20, 4, 20, 4, 20, 4, 20, 4, 20, 4]","[""科教文化服务"", ""购物服务""]",科教文化服务,1.0
